Curso,Materia,Sub_Materia,Pregunta_número,Pregunta,Img_Parrafo,Parrfafo,Pregunta_Parrafo,Respuesta_a,Img_Respuesta_a,Respuesta_b,Img_Respuesta_b,Respuesta_c,Img_Respuesta_c,Respuesta_d,Img_Respuesta_d,Respuesta_correcta,Img_Respuesta_correcta
ECOEMS 2026,Geografía,Geografía,4,¿Cuál es la capital de México?,,,,Guadalajara,,Monterrey,,Puebla,,Ciudad de México,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,5,¿Cuál es el lago más grande de México?,,,,Lago de Chapala,,Lago de Pátzcuaro,,Lago de Cuitzeo,,Lago de Zirahuén,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,6,¿Cuál es el estado más grande de México?,,,,Chihuahua,,Sonora,,Coahuila,,Durango,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,7,¿Qué océanos bañan las costas de México?,,,,Atlántico e Índico,,Pacífico y Ártico,,Atlántico y Pacífico,,Índico y Ártico,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,8,¿Con qué países limita México al norte?,,,,Guatemala y Belice,,Estados Unidos,,Canadá,,Brasil,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,9,¿Cuál es el desierto más grande de México?,,,,Desierto de Sonora,,Desierto de Chihuahua,,Desierto de Altar,,Desierto de Mapimí,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,10,¿Cuál es la montaña más alta de México?,,,,Iztaccíhuatl,,Popocatépetl,,Pico de Orizaba,,Nevado de Toluca,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,11,¿Cuál es el estado más pequeño de México?,,,,Aguascalientes,,Colima,,Tlaxcala,,Morelos,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,12,¿Cuál es el estado más poblado de México (Excepto Ciudad de México)?,,,,Ciudad de México,,Estado de México,,Veracruz,,Jalisco,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,13,¿Cuál es el volcán más activo de México?,,,,Paricutín,,Iztaccíhuatl,,Pico de Orizaba,,Popocatépetl,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,14,¿Cuál es la ciudad más poblada de México?,,,,Puebla,,Guadalajara,,Monterrey,,Ciudad de México,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,15,¿Cuál es el río más caudaloso de México?,,,,Río Balsas,,Río Lerma,,Río Bravo,,Río Grijalva,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,16,¿Cuál es la isla más grande de México?,,,,Isla Mujeres,,Isla Ángel de la Guarda,,Isla Cozumel,,Isla Tiburón,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,17,¿Cuál es el estado más al norte de México?,,,,Baja California,,Sonora,,Chihuahua,,Coahuila,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,18,¿Cuál es el estado más al sur de México?,,,,Campeche,,Tabasco,,Chiapas,,Yucatán,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,19,¿Cuál es el estado más al oeste de México?,,,,Baja California,,Baja California Sur,,Sonora,,Sinaloa,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,20,¿Cuál es la península más al sur de México?,,,,Península de Baja California,,Península de Yucatán,,Península de California,,Península de Sonora,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,21,¿Cuál es el estado más al centro de México?,,,,Hidalgo,,Estado de México,,Aguascalientes,,Tlaxcala,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,22,¿Cuál es el estado más al sureste de México?,,,,Yucatán,,Tabasco,,Campeche,,Chiapas,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,23,¿Cuál es el estado más al noroeste de México?,,,,Baja California,,Baja California Sur,,Sonora,,Sinaloa,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,24,¿Cuál es el estado más al noreste de México?,,,,Nuevo León,,Estado de México,,Tamaulipas,,Chihuahua,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,25,¿Cuál es el estado más al suroeste de México?,,,,Colima,,Oaxaca,,Guerrero,,Michoacán,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,26,¿Cuál es el estado más al centro-norte de México?,,,,Zacatecas,,San Luis Potosí,,Aguascalientes,,Durango,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,27,¿Cuáles son los continentes del mundo?,,,,"América, Europa, Asia, África y Oceania",,"América, Europa, Asia y África",,"América del Norte, América del Sur, Europa",,"América del Norte, América Central, Asia",,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,28,¿Cuál es el continente más extenso?,,,,Antártida,,América,,África,,Asia,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,29,¿Cuál es el continente más poblado?,,,,América,,Asia,,Europa,,África,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,30,¿Cuál es el océano más grande del mundo?,,,,Atlántico,,Índico,,Pacífico,,Antártico,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,31,¿Cuál es el país más grande del mundo?,,,,Canadá,,China,,Estados Unidos,,Rusia,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,32,¿Cuál es el país más poblado del mundo?,,,,Pakistan,,Japón,,India,,China,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,33,¿Cuál es la montaña más alta del mundo?,,,,K2,,Monte Everest,,Kangchenjunga,,Lhotse,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,34,¿Cuál es el río más largo del mundo?,,,,Río Nilo,,Río Amazonas,,Río Yangtsé,,Río Misisipi,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,35,¿Cuál es el desierto más grande del mundo?,,,,Desierto de los Leones,,Desierto de Gobi,,Desierto de Kalahari,,Desierto del Sahara,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,36,¿Cuál es la isla más grande del mundo?,,,,Groenlandia,,Nueva Guinea,,Borneo,,Madagascar,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,37,¿Cuál es el volcán más activo del mundo?,,,,Monte Vesubio,,Monte Etna,,Kilauea,,Monte Santa Helena,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,38,¿Cuál es la ciudad más poblada del mundo?,,,,Londres,,Nueva Delhi,,Shanghái,,São Paulo,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,39,¿Cuál es el parque nacional más grande del mundo?,,,,Parque Nacional Yellowstone,,Parque Nacional Banff,,Parque Nacional Kruger,,Parque Nacional Noreste de Groenlandia,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,40,¿Cuál es el río más caudaloso del mundo?,,,,Río Nilo,,Río Amazonas,,Río Yangtsé,,Río Misisipi,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,41,¿Cuál es la península más grande del mundo?,,,,Península Canadiense,,Península Ibérica,,Península de Kamchatka,,Península de Malaca,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,42,¿Cuál es el país más al norte del mundo?,,,,Canadá,,Rusia,,Noruega,,Dinamarca,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,43,¿Cuál es el país más al sur del mundo?,,,,Argentina,,Chile,,Nueva Zelanda,,Australia,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,44,¿Cuál es el país más al este del mundo?,,,,Nueva Zelanda,,Australia,,Japón,,Rusia,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,45,¿Cuál es el país más al oeste del mundo?,,,,Rusia,,Nueva Zelanda,,Australia,,EE.UU,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,46,¿Cuál es el país más al centro del mundo?,,,,Ecuador,,Colombia,,Brasil,,Perú,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,47,¿Cuál es el país más al noreste del mundo?,,,,Suecia,,Rusia,,Noruega,,Finlandia,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,48,¿Cuál es la capa más alta de la Tierra?,,,,Núcleo,,Manto,,Corteza,,Atmósfera,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,49,¿Qué es un continente?,,,,Una gran masa de tierra rodeada de agua,,Una gran masa de agua rodeada de tierra,,Una gran masa de tierra y agua,,Una gran masa de agua y aire,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,50,¿Cuál es el océano más pequeño del mundo?,,,,Atlántico,,Índico,,Ártico,,Antártico,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,51,¿Qué es un archipiélago?,,,,Un grupo de montañas,,Un grupo de ríos,,Un grupo de islas,,Un grupo de lagos,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,52,¿Qué es una península?,,,,Una extensión de tierra rodeada de agua por tres lados,,Una extensión de tierra rodeada de agua por dos lados,,Una extensión de tierra rodeada de agua por un lado,,Una extensión de tierra rodeada de agua por cuatro lados,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,53,¿Qué es una cordillera?,,,,Un conjunto de volcanes activos,,Un conjunto de valles alineados,,Un conjunto de ríos alineados,,Un conjunto de montañas alineadas,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,54,¿Qué es un istmo?,,,,Una franja estrecha de tierra que une dos masas continentales mayores,,Una franja estrecha de agua que une dos masas continentales mayores,,Una franja estrecha de aire que une dos masas continentales mayores,,Una franja estrecha de tierra que separa dos masas continentales mayores,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,55,¿Qué es un acantilado?,,,,Una pendiente abrupta y alta junto al mar o a un río,,Una pendiente suave y baja junto al mar o a un río,,Una pendiente abrupta y baja junto al mar o a un río,,Una pendiente suave y alta junto al mar o a un río,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,56,¿Qué es una meseta?,,,,Una extensión de tierra baja y elevada,,Una extensión de tierra plana y baja,,Una extensión de tierra inclinada y elevada,,Una extensión de tierra plana y alta,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,57,¿Qué es una cuenca hidrográfica?,,,,El área de tierra donde el agua de lluvia drena hacia un río o lago específico,,El área de tierra donde el agua de lluvia no drena hacia un río o lago específico,,El área de agua donde el agua de lluvia drena hacia un río o lago específico,,El área de aire donde el agua de lluvia drena hacia un río o lago específico,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,58,¿Qué es una depresión?,,,,Una zona más baja que las áreas circundantes,,Una zona más alta que las áreas circundantes,,Una zona igual que las áreas circundantes,,Una zona más baja que las áreas lejanas,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,59,¿Qué es una falla geológica?,,,,Una fractura en la corteza terrestre donde no ha habido movimiento,,Una fractura en la corteza terrestre donde ha habido movimiento,,Una fractura en la atmósfera terrestre donde ha habido movimiento,,Una fractura en la atmósfera terrestre donde no ha habido movimiento,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,60,¿Qué es una fosa oceánica?,,,,Un valle no profundo en el fondo del océano,,Un valle profundo en la superficie del océano,,Un valle poco profundo en el fondo del océano,,Un valle poco profundo en la superficie del océano,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,61,¿Qué es una duna?,,,,Un montículo de arena formado por el agua,,Un montículo de arena formado por el fuego,,Un montículo de arena formado por el aire,,Un montículo de arena formado por la tierra,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,62,¿Qué es una bahía?,,,,Una entrada del mar en la costa que forma una concavidad.,,Una entrada del mar en la costa que forma una convexidad.,,Una entrada del aire en la costa que forma una concavidad.,,Una entrada del aire en la costa que forma una convexidad.,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,63,¿Qué es un volcán?,,,,"Una abertura en la superficie terrestre por donde entra aire, ceniza y gases",,"Una abertura en la superficie terrestre por donde sale magma, ceniza y gases",,"Una abertura en la superficie terrestre por donde sale agua, ceniza y gases",,"Una abertura en la superficie terrestre por donde entra agua, ceniza y gases",,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,64,¿Qué es una laguna costera?,,,,Un cuerpo de agua salada separado del mar por una franja de tierra,,Un cuerpo de agua dulce separado del mar por una franja de tierra,,Un cuerpo de agua separado del aire por una franja de tierra,,Un cuerpo de agua separado del aire por una franja de mar,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,65,¿Qué es un cañón?,,,,"Un valle poco profundo con paredes empinadas, creado por la erosión del agua o del viento",,"Un valle profundo con paredes suaves, creado por la erosión del agua o del viento",,"Un valle poco profundo con paredes suaves, creado por la erosión del agua o del viento",,"Un valle profundo con paredes empinadas, creado por la erosión del agua o del viento",,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,66,¿Qué es un oasis?,,,,Un área infértil en un desierto donde no hay agua ni vegetación,,Un área fértil en un desierto donde hay agua y vegetación,,Un área fértil en una selva donde hay agua y vegetación,,Un área fértil en una selva donde no hay agua ni vegetación,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,67,¿Qué es un valle?,,,,Una elevación alargada entre montañas o colinas,,Una depresión alargada entre ríos o lagos,,Una depresión alargada entre montañas o colinas,,Una elevación alargada entre ríos o lagos,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,68,¿Qué es un golfo?,,,,Una gran entrada del mar en la costa que forma una concavidad.,,Una gran entrada del mar en la costa que forma una convexidad.,,Una gran entrada de océano en un contiene formando una concavidad.,,Una gran entrada del aire en la costa que forma una convexidad.,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,69,¿Qué es un lago?,,,,Un cuerpo de agua salada rodeado de tierra,,Un cuerpo de tierra rodeado de agua,,Un cuerpo de aire rodeado de tierra,,Un cuerpo de agua dulce rodeado de tierra,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,70,¿Qué es un río?,,,,"Un curso natural de agua que fluye hacia el mar, un lago u otro río",,Un curso natural de agua que fluye hacia la montaña o la colina,,"Un curso natural de tierra que fluye hacia el mar, un lago u otro río",,Un curso natural de tierra que fluye hacia la montaña o la colina,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,71,¿Qué es una isla?,,,,Una extensión de tierra rodeada de agua salada,,Una extensión de agua salada rodeada de tierra,,Una extensión de aire contaminado rodeada de tierra,,Una extensión de tierra rodeada de aire,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,72,¿Qué es un mar?,,,,Un cuerpo de agua dulce conectado con el océano,,Un cuerpo de agua salada conectado con el océano,,Un cuerpo de agua salada no conectado con el océano,,Un cuerpo de agua dulce no conectado con el océano,,Respuesta_c,
ECOEMS 2026,Geografía,Geografía,73,¿Qué es una montaña?,,,,Una elevación natural del terreno con una cima definida y una altura considerable,,Una depresión natural del terreno con una cima definida y una altura considerable,,Una elevación natural del terreno con una base definida y una altura considerable,,Una depresión natural del terreno con una base definida y una altura considerable,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,74,¿Qué es un océano?,,,,Un cuerpo enorme de agua salada que cubre la mayor parte de la superficie terrestre,,Un cuerpo enorme de agua dulce que cubre la mayor parte de la superficie terrestre,,Un cuerpo enorme de tierra que cubre la mayor parte de la superficie terrestre,,Un cuerpo enorme de aire que cubre la mayor parte de la superficie terrestre,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,75,¿Qué es un pantano?,,,,Un área húmeda y pantanosa donde crecen plantas acuáticas,,Un área seca y arenosa donde crecen plantas acuáticas,,Un área húmeda y pantanosa donde no crecen plantas acuáticas,,Un área seca y arenosa donde no crecen plantas acuáticas,,Respuesta_a,
ECOEMS 2026,Geografía,Geografía,76,¿Qué es una planicie?,,,,Una extensión grande y alta de mar,,Una extensión grande y plana de tierra,,Una extensión grande e inclinada de tierra,,Una extensión grande y plana de tierra,,Respuesta_b,
ECOEMS 2026,Geografía,Geografía,77,¿Qué es un estrecho?,,,,Un canal de tierra que conecta dos cuerpos de agua más grandes,,Un canal de aire que conecta dos cuerpos de agua más grandes,,Un canal de fuego que conecta dos cuerpos de agua más grandes,,Un canal de agua que conecta dos cuerpos de agua más grandes,,Respuesta_d,
ECOEMS 2026,Geografía,Geografía,78,¿Qué es una tundra?,,,,Un bioma frío y seco con vegetación alta y permafrost,,Un bioma cálido y húmedo con vegetación alta y permafrost,,Un bioma frío y húmedo con vegetación baja y permafrost,,Un bioma cálido y seco con vegetación alta y permafrost,,Respuesta_a,
